,kingdom,phylum,class,order,family,genus,species
11c41d3fa4a85c03b25d045213ccfe98,Eukaryota,Ascomycota,Dothideomycetes,Cladosporiales,Cladosporiaceae,Cladosporium,NA
2245db7a792d4b4a614fbda199e7a337,Eukaryota,Ascomycota,Dothideomycetes,Cladosporiales,Cladosporiaceae,Cladosporium,NA
9c7cdc846ea2c3855af6b18bfb3832e0,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Pseudoophiobolus,Pseudoophiobolus subhyalinisporus
f78c785681919bf0c60c1fe413dad3f2,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Sporormiaceae,Preussia,Preussia procaviae
638155d93384d07b7a43fadfc29d196d,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,Alternaria eureka
503b818c109dfc15dcc3e20132ab3f1a,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Bhagirathimyces,Bhagirathimyces himalayensis
e00bbe4b07c698d710c6541ea2bc2e85,Eukaryota,Basidiomycota,Tremellomycetes,Filobasidiales,Filobasidiaceae,Filobasidium,Filobasidium dingjieense
937d29147e4da4914ae156bd09fe572d,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Juncaceicola,Juncaceicola dactylidis
897ebe57616d88b36a0acc666356bab1,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Sporormiaceae,Preussia,Preussia procaviae
46e33e354d7a0b7fc45d4e2115b69074,Eukaryota,Basidiomycota,Tremellomycetes,Filobasidiales,Filobasidiaceae,Filobasidium,Filobasidium dingjieense
472c13e7c8bbb7313ad26b1432d80768,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Comoclathris,Comoclathris spartii
e5b029d9f7cdc7bdc8bbf7d09353c2b1,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Comoclathris,Comoclathris arrhenatheri
13baa4bc101f79f42a212ee6f6d3dfe3,Eukaryota,Basidiomycota,Tremellomycetes,Filobasidiales,Filobasidiaceae,Filobasidium,Filobasidium wieringae
ac4bbda1cf90999ecc04394208c23888,Eukaryota,Basidiomycota,Agaricomycetes,Agaricales,Lycoperdaceae,Calvatia,Calvatia brasiliensis
310fdd14a08f606c791b08df77109f24,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Sporormiaceae,Preussia,Preussia procaviae
17e01144b86e95338a1f4f5a3335f713,Eukaryota,Ascomycota,Dothideomycetes,NA,NA,Thyrostroma,Thyrostroma ephedricola
0448969d1ffcbca32d0418fc1cffd608,Eukaryota,Ascomycota,Arthoniomycetes,Lichenostigmatales,Phaeococcomycetaceae,Phaeococcomyces,Phaeococcomyces eucalypti
0f0c8d65ffe155f29c00a067327c09cf,Eukaryota,Ascomycota,Leotiomycetes,Helotiales,NA,Vestigium,Vestigium trifidum
23229e48b55b031470df65896d634ce3,Eukaryota,Basidiomycota,Cystobasidiomycetes,NA,NA,Buckleyzyma,Buckleyzyma aurantiaca
056c8c1277fc69d3d93103d9fbd449a8,Eukaryota,Basidiomycota,Tremellomycetes,Filobasidiales,Filobasidiaceae,Filobasidium,Filobasidium wieringae
78f233731108aa76c7422a8ebed7192c,Eukaryota,Ascomycota,Dothideomycetes,Mycosphaerellales,Teratosphaeriaceae,Penidiella,Penidiella ellipsoidea
e6a17de5d5e49cc86c7e69f90109b8e3,Eukaryota,Basidiomycota,Tremellomycetes,Filobasidiales,Filobasidiaceae,Filobasidium,Filobasidium wieringae
128013af4972a5fec0acc1b237f4df11,Eukaryota,Basidiomycota,Tremellomycetes,Filobasidiales,Filobasidiaceae,Filobasidium,Filobasidium dingjieense
cdeea618798f987a55503be84317e5bb,Eukaryota,Ascomycota,Dothideomycetes,NA,NA,Thyrostroma,Thyrostroma ephedricola
2bdb2cbb0d0a694a72bbdf574b278d4c,Eukaryota,Basidiomycota,Cystobasidiomycetes,Cystobasidiales,NA,Robertozyma,Robertozyma ningxiaensis
402132ba7593402441b76b6a16899d2d,Eukaryota,Ascomycota,Leotiomycetes,NA,NA,Leohumicola,Leohumicola minima
0993b70d55615fd45ccbddfd9d6c87ff,Eukaryota,Basidiomycota,Tremellomycetes,Filobasidiales,Filobasidiaceae,Filobasidium,Filobasidium dingjieense
d63e037221888e036e556f3608306ef4,Eukaryota,Ascomycota,Dothideomycetes,NA,NA,Thyrostroma,Thyrostroma ephedricola
95bc2b7bc8593ea7f2de755857e74c4f,Eukaryota,Basidiomycota,Agaricomycetes,Polyporales,Meruliaceae,Scopuloides,Scopuloides allantoidea
fa5df89c55222ec7e86bd105625b2830,Eukaryota,Ascomycota,Dothideomycetes,NA,NA,Ramimonilia,Ramimonilia apicalis
22ac7140205b9e76b7f021edfa057875,Eukaryota,Ascomycota,Leotiomycetes,NA,NA,Leohumicola,Leohumicola minima
167e2cf4057269f46fb76cfc7ed02e54,Eukaryota,Ascomycota,Dothideomycetes,Cladosporiales,Cladosporiaceae,Cladosporium,NA
dd6f28af6421bb222fc0b864105142c1,Eukaryota,Basidiomycota,Tremellomycetes,Filobasidiales,Filobasidiaceae,Filobasidium,Filobasidium wieringae
795ce5663ceaf3f4ab2c45f86197a473,Eukaryota,Basidiomycota,Tremellomycetes,Filobasidiales,Filobasidiaceae,Filobasidium,Filobasidium wieringae
5160cbea7129946bfbe3a4c421fac76c,Eukaryota,Basidiomycota,Tremellomycetes,Tremellales,Bulleribasidiaceae,Dioszegia,Dioszegia crocea
9b9020a4f0b0ca670c1bfb9f620d2aed,Eukaryota,Basidiomycota,Tremellomycetes,Filobasidiales,Filobasidiaceae,Filobasidium,Filobasidium wieringae
53a79800b378dce0476d5744959cb41f,Eukaryota,Basidiomycota,Tremellomycetes,Filobasidiales,Filobasidiaceae,Filobasidium,Filobasidium dingjieense
446a5fb4ecba385db2225da750deeb27,Eukaryota,Basidiomycota,Tremellomycetes,Filobasidiales,Filobasidiaceae,Filobasidium,Filobasidium dingjieense
c559784cd2e2f9423dbf4d116875f7d3,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Sporormiaceae,Preussia,Preussia procaviae
2d49a657178ba87b26bc6ff3aa047257,Eukaryota,Ascomycota,Dothideomycetes,NA,NA,Thyrostroma,Thyrostroma ephedricola
7714848c437bed8abc116492f0ebe2a4,Eukaryota,Ascomycota,Dothideomycetes,NA,NA,Thyrostroma,Thyrostroma ephedricola
2b5af4da83694a2b701fe32cf2b64a9e,Eukaryota,Ascomycota,Dothideomycetes,Mycosphaerellales,Teratosphaeriaceae,Penidiella,Penidiella ellipsoidea
6a59439d728f5d8a319759b50721528f,Eukaryota,Ascomycota,Dothideomycetes,NA,NA,Thyrostroma,Thyrostroma ephedricola
a73e852db25f0a79b562baa8c6e07fe1,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Sclerostagonospora,Sclerostagonospora pinguis
b79852beff084cf6039c911c89497a9e,Eukaryota,Ascomycota,Dothideomycetes,Cladosporiales,Cladosporiaceae,Rachicladosporium,Rachicladosporium americanum
ae90a9e3204d3c05e012fd7787b8303a,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Sporormiaceae,Preussia,Preussia procaviae
9a8d80952b8642a4db281c92e2937303,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Sporormiaceae,Preussia,Preussia procaviae
db7c85792d5498256ea36ca30ce7308c,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Didymosphaeriaceae,Pseudopithomyces,Pseudopithomyces palmicola
a4913b0e3f0be18c00aa582d598e39ac,Eukaryota,Ascomycota,Dothideomycetes,Cladosporiales,Cladosporiaceae,Cladosporium,NA
a8188ff044ed07be70bdf674fdd18b17,Eukaryota,Ascomycota,Dothideomycetes,NA,NA,Neocelosporium,Neocelosporium eucalypti
7a9cb9908b86f30650847d915d915820,Eukaryota,Ascomycota,Dothideomycetes,Dothideales,Dothioraceae,Dothiora,Dothiora aloidendri
03dbc30258ff78a61b36ca90a4d7185c,Eukaryota,Ascomycota,Dothideomycetes,Cladosporiales,Cladosporiaceae,Cladosporium,NA
5b3f087d83c52dd7ef3d6e4f7e9dbed3,Eukaryota,Ascomycota,Dothideomycetes,Cladosporiales,Cladosporiaceae,Cladosporium,Cladosporium aggregatocicatricatum
5426d553828ac510a2032293ae69abf6,Eukaryota,Basidiomycota,Tremellomycetes,Filobasidiales,Filobasidiaceae,Filobasidium,Filobasidium wieringae
40de53067ea2dfbac4f70faaf7ac8eb7,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Sporormiaceae,Preussia,Preussia procaviae
57eca01c9d9984921b82750d62bed36a,Eukaryota,Ascomycota,Dothideomycetes,NA,NA,Thyrostroma,Thyrostroma ephedricola
2a249b0539490acc084acfd1ff694252,Eukaryota,Ascomycota,Dothideomycetes,NA,NA,Ramimonilia,Ramimonilia apicalis
bcd499196bcfc79b59fb0c90821245b4,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,Alternaria papavericola
7b8352162478dc956dedea65f7074284,Eukaryota,Ascomycota,Dothideomycetes,Cladosporiales,Cladosporiaceae,Cladosporium,NA
47e370e1cac46a6855704f0a08ec5d90,Eukaryota,Ascomycota,Dothideomycetes,Cladosporiales,Cladosporiaceae,Cladosporium,NA
54092aa5a51f3158d89467c6912eb595,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Juncaceicola,Juncaceicola dactylidis
b0a27d479707a9b3d00462b9a3bcbbe5,Eukaryota,Basidiomycota,Tremellomycetes,Filobasidiales,Filobasidiaceae,Filobasidium,Filobasidium wieringae
2cbfa93e609008e24c82427b551a987e,Eukaryota,Ascomycota,Dothideomycetes,Mycosphaerellales,Teratosphaeriaceae,Penidiella,Penidiella ellipsoidea
35c849110e5130d953070379ab50ab1f,Eukaryota,Ascomycota,Dothideomycetes,NA,NA,Thyrostroma,Thyrostroma ephedricola
1867b82af9ef396bd8c2d41b2c2d54d9,Eukaryota,Ascomycota,Dothideomycetes,Cladosporiales,Cladosporiaceae,Cladosporium,Cladosporium aggregatocicatricatum
be3d41d1157138b385dd8483d5057613,Eukaryota,Ascomycota,Leotiomycetes,Thelebolales,Thelebolaceae,Antarctomyces,Antarctomyces psychrotrophicus
3ea1408ed60d3bfffb0fd864f0127920,Eukaryota,Ascomycota,Arthoniomycetes,Lichenostigmatales,Phaeococcomycetaceae,Phaeococcomyces,Phaeococcomyces eucalypti
6d48b3be81891eff2d8f48e7505a72fa,Eukaryota,Ascomycota,Dothideomycetes,Cladosporiales,Cladosporiaceae,Cladosporium,NA
ca800b11c423c95bc641957618e9e36e,Eukaryota,Ascomycota,Dothideomycetes,NA,NA,Thyrostroma,Thyrostroma ephedricola
76ab18b1547f917348b2cfbd6160aff5,Eukaryota,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,Geopyxis,Geopyxis aleurioides
8e4c60dc6912a985657e454f20b83d30,Eukaryota,Ascomycota,Leotiomycetes,Erysiphales,Erysiphaceae,Podosphaera,Podosphaera yulii
71826be3dfa5dc3cb0989237bc5c0508,Eukaryota,Ascomycota,Dothideomycetes,Cladosporiales,Cladosporiaceae,Cladosporium,NA
05b6f6cf875bcf6181d658d4cbedcdf9,Eukaryota,Basidiomycota,Tremellomycetes,Filobasidiales,Filobasidiaceae,Filobasidium,Filobasidium dingjieense
e33097161b59d5baa7d5b3ef0b16a59c,Eukaryota,Basidiomycota,Tremellomycetes,Filobasidiales,Filobasidiaceae,Filobasidium,Filobasidium dingjieense
db4f5c1d5e7990b8451aacb006d9b484,Eukaryota,Ascomycota,Dothideomycetes,Cladosporiales,Cladosporiaceae,Cladosporium,NA
d9c60f8dbc3581bbbd4d9d3afd891e7d,Eukaryota,Basidiomycota,Tremellomycetes,Filobasidiales,Filobasidiaceae,Filobasidium,Filobasidium dingjieense
5337171640b12007498a8a41a47db512,Eukaryota,Basidiomycota,Tremellomycetes,Filobasidiales,Filobasidiaceae,Filobasidium,Filobasidium dingjieense
302327ef34b2cbbccd6f50ed23af6fd5,Eukaryota,Basidiomycota,Tremellomycetes,Filobasidiales,Filobasidiaceae,Filobasidium,Filobasidium wieringae
6ad67e2ee33ef5c0ffeb6d050441e5ca,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Didymocyrtis,Didymocyrtis banksiae
8251382eb76c2dc53093ea26edda708b,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Didymocyrtis,Didymocyrtis banksiae
e32a0ec2cc3bef27db034d1c0a029c90,Eukaryota,Basidiomycota,Tremellomycetes,Filobasidiales,Filobasidiaceae,Filobasidium,Filobasidium wieringae
07434c74e97c42fcbf5ae578ddaa6a5f,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Neocamarosporium,Neocamarosporium lamiacearum
8c516e1a67c24afcdbdb732a2a22d5be,Eukaryota,Ascomycota,Dothideomycetes,NA,NA,Thyrostroma,Thyrostroma ephedricola
649fe132dcd9494a5567ffa714692d81,Eukaryota,Basidiomycota,Cystobasidiomycetes,Cystobasidiales,NA,Robertozyma,Robertozyma ningxiaensis
00405831a2de3bd3e8adedce7d80dc2d,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Sporormiaceae,Preussia,Preussia procaviae
b10d5f61b228c76e03233ee73606c6ee,Eukaryota,Ascomycota,Dothideomycetes,Cladosporiales,Cladosporiaceae,Cladosporium,Cladosporium rhusicola
1c55b743b4490a172fbd8def932357a0,Eukaryota,Ascomycota,Dothideomycetes,Mycosphaerellales,Teratosphaeriaceae,Penidiella,Penidiella ellipsoidea
f3a331163a7ffbc23ac4aca7326a4db4,Eukaryota,Ascomycota,Dothideomycetes,NA,NA,Ramimonilia,Ramimonilia apicalis
4bf7e62b61104c6fb4d297607bedae48,Eukaryota,Basidiomycota,Tremellomycetes,Filobasidiales,Filobasidiaceae,Filobasidium,Filobasidium wieringae
4ab933a91c16b501ff54e5970e61a113,Eukaryota,Ascomycota,Dothideomycetes,NA,NA,Thyrostroma,Thyrostroma ephedricola
f908b9b810b01b091de0432f08052b27,Eukaryota,Ascomycota,Dothideomycetes,NA,NA,Thyrostroma,Thyrostroma ephedricola
cc30f1829692c83ed001989a69aeec2b,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Didymocyrtis,Didymocyrtis banksiae
399125d6665c3574743bcc63e6b03712,Eukaryota,Basidiomycota,Tremellomycetes,Filobasidiales,Filobasidiaceae,Filobasidium,Filobasidium wieringae
a52f397ca6a885e0cbf8ce57fc5d9575,Eukaryota,Basidiomycota,Cystobasidiomycetes,Cystobasidiales,NA,Robertozyma,Robertozyma ningxiaensis
cc3f400820bd1b1cdeeb10213bcf6f95,Eukaryota,Ascomycota,Arthoniomycetes,Lichenostigmatales,Phaeococcomycetaceae,Phaeococcomyces,Phaeococcomyces eucalypti
a32446e5c3ec7c6dc5cf5489eebaa124,Eukaryota,Basidiomycota,Tremellomycetes,Filobasidiales,Filobasidiaceae,Filobasidium,Filobasidium wieringae
4e079ee291c152cb1917de974e45c49d,Eukaryota,Ascomycota,Leotiomycetes,Helotiales,Porodiplodiaceae,NA,[Chalara] clidemiae
779a2d42b65c0349ab91087539424020,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Melanommataceae,Alpinaria,Alpinaria rhododendri
5d4c65722bc103f2d80497c1435be9e2,Eukaryota,Basidiomycota,Tremellomycetes,Filobasidiales,Filobasidiaceae,Filobasidium,Filobasidium wieringae
ad2293097d7ce2c82bcbc55d3574eb05,Eukaryota,Ascomycota,Dothideomycetes,NA,NA,Thyrostroma,Thyrostroma ephedricola
a57b5e8213d789b05f09cf5546febd3b,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Sporormiaceae,Preussia,Preussia procaviae
6f7b84564d35082ee5530212d4c79473,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Coniothyriaceae,Staurosphaeria,Staurosphaeria rhamnicola
1430b0c5dc51df337646e105aa279d42,Eukaryota,Ascomycota,Dothideomycetes,Cladosporiales,Cladosporiaceae,Cladosporium,NA
c0d757dee385bf1cb725fbdd18a05da0,Eukaryota,Basidiomycota,Tremellomycetes,Filobasidiales,Filobasidiaceae,Filobasidium,Filobasidium wieringae
5faf99cc7624635d93ea4a6f13d8fbde,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,NA,Pleiochaeta,Pleiochaeta carotae
474ec243245fc4e08b433ba0bdfe9b60,Eukaryota,Ascomycota,Leotiomycetes,NA,NA,Leohumicola,Leohumicola minima
711447ab42dc70ae352888ec8753617f,Eukaryota,Ascomycota,Dothideomycetes,Cladosporiales,Cladosporiaceae,Cladosporium,NA
c2d99daca0464bba0de0cbf92632bbf5,Eukaryota,Ascomycota,Dothideomycetes,NA,NA,Thyrostroma,Thyrostroma ephedricola
a394e441400d4c8b5a1bc98bc25971b6,Eukaryota,Ascomycota,Leotiomycetes,NA,NA,Leohumicola,Leohumicola minima
d8c65d14e45429aee876a0b7cec08000,Eukaryota,Basidiomycota,Tremellomycetes,Filobasidiales,Filobasidiaceae,Filobasidium,Filobasidium wieringae
b1da9edb1bf892c4f366651c4d4099aa,Eukaryota,Ascomycota,Dothideomycetes,Cladosporiales,Cladosporiaceae,Cladosporium,NA
5516be89f6ec9ef5c2181ca8f89ec8e1,Eukaryota,Ascomycota,Dothideomycetes,Dothideales,Dothideaceae,Dothidea,Dothidea eucalypti
c8baba0aeeec4c7f2248ff2fcb989c45,Eukaryota,Ascomycota,Arthoniomycetes,Lichenostigmatales,Phaeococcomycetaceae,Phaeococcomyces,Phaeococcomyces eucalypti
fff2fc4fcf7d52831a1f038c12ff548b,Eukaryota,Basidiomycota,Tremellomycetes,Filobasidiales,Filobasidiaceae,Filobasidium,Filobasidium dingjieense
87ebd60680d9e6157a16f34a3c1b10a5,Eukaryota,Ascomycota,Dothideomycetes,NA,NA,Ramimonilia,Ramimonilia apicalis
c0a31bd27b93ae5991d8bae13cfcd26c,Eukaryota,Basidiomycota,Tremellomycetes,Cystofilobasidiales,Mrakiaceae,Udeniomyces,Udeniomyces puniceus
e9558dd621f3d766be4575ece853f976,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Juncaceicola,Juncaceicola dactylidis
4f5eb7984645718fbac2a90d6f4f2270,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Sporormiaceae,Preussia,Preussia procaviae
dcc5d1370cfee641aadb6dd27d2b3b45,NA,NA,NA,NA,NA,NA,NA
a2ef688140b777451a539262df320004,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Sporormiaceae,Preussia,Preussia procaviae
b8c81e16e9f29b0d58eb3568b288aa51,Eukaryota,Ascomycota,Dothideomycetes,Mycosphaerellales,Teratosphaeriaceae,Penidiella,Penidiella ellipsoidea
7362d7c897213b11e3fda4c47c99eb26,Eukaryota,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Hymenoscyphus,Hymenoscyphus ohakune
cc2dc1cdbd9de6e2afd659b76ca4405b,Eukaryota,Ascomycota,Dothideomycetes,Mycosphaerellales,Teratosphaeriaceae,Penidiella,Penidiella ellipsoidea
6126b5ab0bafd881d4c54ab4a2a9cb58,Eukaryota,Ascomycota,Dothideomycetes,NA,NA,Thyrostroma,Thyrostroma ephedricola
da6b988598d38e9d4136d77cfa6d5429,Eukaryota,Basidiomycota,Tremellomycetes,Filobasidiales,Filobasidiaceae,Filobasidium,Filobasidium wieringae
f1aa348ab5de199e4d4e5dc1caeb0a6b,Eukaryota,Basidiomycota,Tremellomycetes,Filobasidiales,Filobasidiaceae,Filobasidium,Filobasidium wieringae
18616c1a100e79dfcc17f34137ec2243,Eukaryota,Ascomycota,Dothideomycetes,Cladosporiales,Cladosporiaceae,Cladosporium,NA
b3b95c22a88ca40ec0f9fce09c8a2301,Eukaryota,Ascomycota,Dothideomycetes,Mycosphaerellales,Teratosphaeriaceae,Penidiella,Penidiella ellipsoidea
75bb93dd36f5b18ea795169c93dbdc77,Eukaryota,Basidiomycota,Tremellomycetes,Filobasidiales,Filobasidiaceae,Filobasidium,Filobasidium wieringae
27619c5795f789b7075c607e21531578,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Sporormiaceae,Preussia,Preussia procaviicola
5665ece110434b47c5d36ca328aa2321,Eukaryota,Basidiomycota,Tremellomycetes,Filobasidiales,Filobasidiaceae,Filobasidium,Filobasidium wieringae
a3c85ee1a75e5992bae9d8087bb210ad,Eukaryota,Ascomycota,Dothideomycetes,Cladosporiales,Cladosporiaceae,Cladosporium,NA
196fc390739ede6adb43ffc7f630b76e,Eukaryota,Ascomycota,Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Readeriella,Readeriella pseudocallista
c4b7b08768ca99a142814afc7d71fa2e,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Sporormiaceae,Preussia,Preussia procaviae
0105dcd3b1229e52bb5f8a4dc4293294,Eukaryota,Basidiomycota,Tremellomycetes,Filobasidiales,Filobasidiaceae,Filobasidium,Filobasidium wieringae
ced658d42b58d692a568bcff73eba4e6,Eukaryota,Basidiomycota,Tremellomycetes,Filobasidiales,Filobasidiaceae,Filobasidium,Filobasidium wieringae
cfea069a0e4fd0b0d157b2fdd6faad9b,Eukaryota,Ascomycota,Dothideomycetes,NA,NA,Thyrostroma,Thyrostroma ephedricola
c1f65651b108f562b512b33e60760271,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Sporormiaceae,Preussia,Preussia procaviae
b333e30927be9a8b03f01ece0748babe,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Sporormiaceae,Preussia,Preussia procaviae
ae086a8af1450d8bfb99db31dd315dd4,Eukaryota,Ascomycota,Dothideomycetes,Cladosporiales,Cladosporiaceae,Cladosporium,NA
489436f723601ae21e638af21a961722,Eukaryota,Basidiomycota,Tremellomycetes,Filobasidiales,Filobasidiaceae,Filobasidium,Filobasidium dingjieense
f8b7c9379f0199159fba85999fa1220a,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Cucurbitariaceae,Neocucurbitaria,Neocucurbitaria vachelliae
48568c983285a2ffb735d637be465faa,Eukaryota,Basidiomycota,Cystobasidiomycetes,Cystobasidiales,NA,Robertozyma,Robertozyma ningxiaensis
66bddcd8bdd73ee348a549e9193a8600,Eukaryota,Ascomycota,Dothideomycetes,Cladosporiales,Cladosporiaceae,Cladosporium,NA
9cd72cdbfdba6d3178ca15499be25cb9,Eukaryota,Basidiomycota,Tremellomycetes,Cystofilobasidiales,Mrakiaceae,Udeniomyces,Udeniomyces puniceus
aee7e52c824bb19fbdc7a082a6a75a83,Eukaryota,Ascomycota,Dothideomycetes,Cladosporiales,Cladosporiaceae,Cladosporium,NA
17ba82faf460be561424f00cf2da3cb9,Eukaryota,Ascomycota,Dothideomycetes,NA,NA,Thyrostroma,Thyrostroma ephedricola
8a859ecdc7f957fa9be923564d7be801,Eukaryota,Basidiomycota,Agaricomycetes,Agaricales,Lycoperdaceae,Calvatia,Calvatia brasiliensis
8ddcac084795b8665bb5352b8025d31c,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Lophiostomataceae,Lophiostoma,Lophiostoma carpini
a2e3406328242b73f54549bd63cfd668,Eukaryota,Ascomycota,Dothideomycetes,Cladosporiales,Cladosporiaceae,Cladosporium,NA
73b40ea3a3f45a22bd0424027ea9248b,Eukaryota,Ascomycota,Arthoniomycetes,Lichenostigmatales,Phaeococcomycetaceae,Phaeococcomyces,Phaeococcomyces eucalypti
be2f017d785ea45b4261e7192d3021a8,Eukaryota,Ascomycota,Dothideomycetes,Cladosporiales,Cladosporiaceae,Cladosporium,NA
5fa141cae45a1d0792b3e8e896ba9527,Eukaryota,Ascomycota,Arthoniomycetes,Lichenostigmatales,Phaeococcomycetaceae,Phaeococcomyces,Phaeococcomyces eucalypti
8b9050d407ea6366b5c7a26a92c28833,Eukaryota,Basidiomycota,Tremellomycetes,Filobasidiales,Filobasidiaceae,Filobasidium,Filobasidium wieringae
17e9df5269b9a414bd7ed19faeea3622,Eukaryota,Ascomycota,Leotiomycetes,Erysiphales,Erysiphaceae,Golovinomyces,Golovinomyces macrocarpus
f7bb2c3779c30673538e517f38630105,Eukaryota,Ascomycota,Dothideomycetes,Mycosphaerellales,Teratosphaeriaceae,Penidiella,Penidiella ellipsoidea
19dff4f078874887c84a273955161a6c,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Juncaceicola,Juncaceicola dactylidis
c3fd09d13d8e5ad6c88076194ddba5c3,Eukaryota,Ascomycota,Leotiomycetes,NA,NA,Leohumicola,Leohumicola minima
fd072a8ea3a7c2f99022c5fbcb1989a9,Eukaryota,Basidiomycota,Tremellomycetes,Tremellales,Bulleribasidiaceae,Dioszegia,Dioszegia crocea
40c59c314bf378a92b2e6d30c5e5f20e,Eukaryota,Ascomycota,Dothideomycetes,NA,NA,Ramimonilia,Ramimonilia apicalis
667bc36f4a4c70fe50d23108c6d008b6,Eukaryota,Basidiomycota,Tremellomycetes,Filobasidiales,Filobasidiaceae,Filobasidium,Filobasidium wieringae
79e1aa7d4c46b88afa6419d86ed13662,Eukaryota,Ascomycota,Eurotiomycetes,Chaetothyriales,Chaetothyriaceae,Chaetothyrium,Chaetothyrium agathis
9c328afe06d3204dc2410226230868c8,Eukaryota,Ascomycota,Dothideomycetes,NA,NA,Thyrostroma,Thyrostroma ephedricola
cde4736d5e66dfbd9148fc516f3c1598,Eukaryota,Ascomycota,Dothideomycetes,NA,NA,Ramimonilia,Ramimonilia apicalis
fdbe18d1ed8b7873b8875d6a9e3597eb,Eukaryota,Basidiomycota,Cystobasidiomycetes,Cystobasidiales,NA,Robertozyma,Robertozyma ningxiaensis
35326bf6bcd4e8a8ba2d428da5073e46,Eukaryota,Ascomycota,Leotiomycetes,Erysiphales,Erysiphaceae,Golovinomyces,Golovinomyces macrocarpus
36a164c577d4440a6658d032bc4d8659,Eukaryota,Basidiomycota,Tremellomycetes,Filobasidiales,Filobasidiaceae,Filobasidium,Filobasidium dingjieense
96c5aa73e4278a0c3b79fa6c6edf8937,Eukaryota,Basidiomycota,Tremellomycetes,Filobasidiales,Filobasidiaceae,Filobasidium,Filobasidium dingjieense
0d4151082a1ddebca14cb250680653a0,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Sporormiaceae,Preussia,Preussia procaviae
aab10c21cb720b70b08f403c4b55711b,Eukaryota,Basidiomycota,Tremellomycetes,Filobasidiales,Filobasidiaceae,Filobasidium,Filobasidium dingjieense
